year,month,day,trait,descriptor
2014,11,21,resilient,delegate
2014,11,22,outgoing,artist
2014,11,23,outgoing,explorer
2014,11,24,intelligent,artist
2014,11,25,charismatic,commander
2014,11,26,adventurous,king
2014,11,27,resilient,warrior
2014,11,28,creative,king
2014,11,29,empathetic,warrior
2014,11,30,resilient,philosopher
2014,12,1,empathetic,commander
2014,12,2,resilient,king
2014,12,3,empathetic,artist
2014,12,4,creative,commander
2014,12,5,adventurous,pioneer
2014,12,6,analytical,monk
2014,12,7,outgoing,delegate
2014,12,8,resilient,explorer
2014,12,9,intelligent,explorer
2014,12,10,outgoing,monk
2014,12,11,friendly,philosopher
2014,12,12,empathetic,warrior
2014,12,13,charismatic,warrior
2014,12,14,organized,philosopher
2014,12,15,intelligent,commander
2014,12,16,empathetic,king
2014,12,17,charismatic,scholar
2014,12,18,resilient,scholar
2014,12,19,organized,warrior
2014,12,20,intelligent,delegate
2014,12,21,empathetic,delegate
2014,12,22,resilient,explorer
2014,12,23,resilient,explorer
2014,12,24,friendly,philosopher
2014,12,25,empathetic,scholar
2014,12,26,analytical,artist
2014,12,27,resilient,delegate
2014,12,28,empathetic,artist
2014,12,29,resilient,scholar
2014,12,30,friendly,explorer
2014,12,31,organized,explorer
2015,1,1,outgoing,delegate
2015,1,2,analytical,delegate
2015,1,3,charismatic,commander
2015,1,4,creative,scholar
2015,1,5,intelligent,philosopher
2015,1,6,resilient,explorer
2015,1,7,organized,delegate
2015,1,8,resilient,delegate
2015,1,9,charismatic,scholar
2015,1,10,outgoing,artist
2015,1,11,creative,delegate
2015,1,12,outgoing,scholar
2015,1,13,creative,commander
2015,1,14,outgoing,monk
2015,1,15,resilient,scholar
2015,1,16,charismatic,artist
2015,1,17,intelligent,king
2015,1,18,analytical,pioneer
2015,1,19,outgoing,delegate
2015,1,20,organized,warrior
2015,1,21,resilient,delegate
2015,1,22,outgoing,king
2015,1,23,charismatic,scholar
2015,1,24,charismatic,pioneer
2015,1,25,creative,delegate
2015,1,26,adventurous,artist
2015,1,27,analytical,pioneer
2015,1,28,outgoing,king
2015,1,29,adventurous,king
2015,1,30,outgoing,scholar
2015,1,31,friendly,warrior
2015,2,1,creative,commander
2015,2,2,resilient,pioneer
2015,2,3,intelligent,king
2015,2,4,empathetic,commander
2015,2,5,empathetic,philosopher
2015,2,6,organized,monk
2015,2,7,charismatic,pioneer
2015,2,8,empathetic,king
2015,2,9,creative,monk
2015,2,10,empathetic,king
2015,2,11,outgoing,scholar
2015,2,12,resilient,pioneer
2015,2,13,charismatic,pioneer
2015,2,14,charismatic,king
2015,2,15,outgoing,philosopher
2015,2,16,creative,pioneer
2015,2,17,outgoing,delegate
2015,2,18,empathetic,artist
2015,2,19,resilient,artist
2015,2,20,analytical,warrior
2015,2,21,friendly,monk
2015,2,22,analytical,monk
2015,2,23,friendly,king
2015,2,24,adventurous,delegate
2015,2,25,empathetic,philosopher
2015,2,26,adventurous,commander
2015,2,27,empathetic,artist
2015,2,28,empathetic,commander
2015,3,1,charismatic,warrior
2015,3,2,analytical,king
2015,3,3,creative,explorer
2015,3,4,outgoing,artist
2015,3,5,empathetic,warrior
2015,3,6,analytical,warrior
2015,3,7,analytical,scholar
2015,3,8,friendly,scholar
2015,3,9,resilient,delegate
2015,3,10,charismatic,pioneer
2015,3,11,friendly,king
2015,3,12,creative,explorer
2015,3,13,friendly,monk
2015,3,14,charismatic,commander
2015,3,15,friendly,explorer
2015,3,16,creative,pioneer
2015,3,17,adventurous,king
2015,3,18,resilient,warrior
2015,3,19,organized,pioneer
2015,3,20,charismatic,explorer
2015,3,21,organized,commander
2015,3,22,creative,artist
2015,3,23,adventurous,pioneer
2015,3,24,resilient,monk
2015,3,25,creative,pioneer
2015,3,26,organized,warrior
2015,3,27,organized,king
2015,3,28,empathetic,delegate
2015,3,29,adventurous,king
2015,3,30,analytical,monk
2015,3,31,empathetic,philosopher
2015,4,1,organized,pioneer
2015,4,2,charismatic,commander
2015,4,3,empathetic,delegate
2015,4,4,charismatic,pioneer
2015,4,5,analytical,pioneer
2015,4,6,adventurous,monk
2015,4,7,outgoing,monk
2015,4,8,intelligent,pioneer
2015,4,9,adventurous,commander
2015,4,10,resilient,pioneer
2015,4,11,organized,commander
2015,4,12,empathetic,delegate
2015,4,13,intelligent,philosopher
2015,4,14,intelligent,king
2015,4,15,outgoing,warrior
2015,4,16,charismatic,pioneer
2015,4,17,empathetic,monk
2015,4,18,charismatic,explorer
2015,4,19,friendly,explorer
2015,4,20,resilient,artist
2015,4,21,outgoing,scholar
2015,4,22,outgoing,king
2015,4,23,analytical,delegate
2015,4,24,resilient,commander
2015,4,25,creative,delegate
2015,4,26,empathetic,delegate
2015,4,27,empathetic,monk
2015,4,28,intelligent,explorer
2015,4,29,creative,warrior
2015,4,30,organized,delegate
2015,5,1,adventurous,explorer
2015,5,2,charismatic,king
2015,5,3,creative,delegate
2015,5,4,organized,delegate
2015,5,5,creative,explorer
2015,5,6,outgoing,explorer
2015,5,7,analytical,scholar
2015,5,8,outgoing,artist
2015,5,9,resilient,commander
2015,5,10,outgoing,king
2015,5,11,analytical,philosopher
2015,5,12,outgoing,artist
2015,5,13,organized,commander
2015,5,14,adventurous,explorer
2015,5,15,resilient,warrior
2015,5,16,intelligent,explorer
2015,5,17,friendly,warrior
2015,5,18,outgoing,king
2015,5,19,organized,warrior
2015,5,20,resilient,explorer
2015,5,21,empathetic,warrior
2015,5,22,adventurous,philosopher
2015,5,23,friendly,philosopher
2015,5,24,intelligent,warrior
2015,5,25,friendly,scholar
2015,5,26,analytical,king
2015,5,27,resilient,king
2015,5,28,analytical,king
2015,5,29,resilient,king
2015,5,30,creative,pioneer
2015,5,31,intelligent,philosopher
2015,6,1,organized,monk
2015,6,2,adventurous,philosopher
2015,6,3,analytical,commander
2015,6,4,organized,explorer
2015,6,5,intelligent,philosopher
2015,6,6,friendly,artist
2015,6,7,analytical,monk
2015,6,8,friendly,artist
2015,6,9,organized,warrior
2015,6,10,outgoing,king
2015,6,11,resilient,king
2015,6,12,adventurous,pioneer
2015,6,13,charismatic,explorer
2015,6,14,resilient,warrior
2015,6,15,friendly,scholar
2015,6,16,resilient,king
2015,6,17,empathetic,artist
2015,6,18,adventurous,artist
2015,6,19,adventurous,warrior
2015,6,20,outgoing,explorer
2015,6,21,adventurous,artist
2015,6,22,empathetic,philosopher
2015,6,23,intelligent,delegate
2015,6,24,outgoing,king
2015,6,25,resilient,philosopher
2015,6,26,friendly,philosopher
2015,6,27,charismatic,pioneer
2015,6,28,resilient,monk
2015,6,29,friendly,king
2015,6,30,adventurous,pioneer
2015,7,1,analytical,warrior
2015,7,2,charismatic,monk
2015,7,3,organized,scholar
2015,7,4,friendly,king
2015,7,5,charismatic,explorer
2015,7,6,intelligent,philosopher
2015,7,7,intelligent,scholar
2015,7,8,organized,philosopher
2015,7,9,empathetic,monk
2015,7,10,empathetic,king
2015,7,11,adventurous,commander
2015,7,12,friendly,warrior
2015,7,13,adventurous,monk
2015,7,14,resilient,scholar
2015,7,15,creative,delegate
2015,7,16,friendly,commander
2015,7,17,creative,king
2015,7,18,creative,delegate
2015,7,19,creative,philosopher
2015,7,20,friendly,warrior
2015,7,21,outgoing,explorer
2015,7,22,analytical,philosopher
2015,7,23,resilient,explorer
2015,7,24,empathetic,artist
2015,7,25,adventurous,philosopher
2015,7,26,intelligent,commander
2015,7,27,outgoing,pioneer
2015,7,28,outgoing,commander
2015,7,29,resilient,monk
2015,7,30,empathetic,monk
2015,7,31,outgoing,monk
2015,8,1,resilient,explorer
2015,8,2,empathetic,artist
2015,8,3,empathetic,king
2015,8,4,charismatic,scholar
2015,8,5,intelligent,philosopher
2015,8,6,friendly,explorer
2015,8,7,analytical,king
2015,8,8,analytical,delegate
2015,8,9,intelligent,scholar
2015,8,10,friendly,monk
2015,8,11,empathetic,pioneer
2015,8,12,intelligent,artist
2015,8,13,intelligent,warrior
2015,8,14,charismatic,pioneer
2015,8,15,resilient,scholar
2015,8,16,resilient,artist
2015,8,17,intelligent,monk
2015,8,18,empathetic,commander
2015,8,19,analytical,commander
2015,8,20,resilient,king
2015,8,21,empathetic,artist
2015,8,22,organized,scholar
2015,8,23,creative,explorer
2015,8,24,organized,commander
2015,8,25,adventurous,explorer
2015,8,26,charismatic,warrior
2015,8,27,intelligent,explorer
2015,8,28,creative,artist
2015,8,29,creative,monk
2015,8,30,charismatic,delegate
2015,8,31,charismatic,explorer
2015,9,1,friendly,king
2015,9,2,outgoing,king
2015,9,3,analytical,monk
2015,9,4,organized,commander
2015,9,5,analytical,scholar
2015,9,6,creative,explorer
2015,9,7,creative,philosopher
2015,9,8,intelligent,warrior
2015,9,9,adventurous,scholar
2015,9,10,creative,artist
2015,9,11,organized,pioneer
2015,9,12,outgoing,scholar
2015,9,13,friendly,explorer
2015,9,14,outgoing,king
2015,9,15,outgoing,artist
2015,9,16,organized,commander
2015,9,17,outgoing,scholar
2015,9,18,creative,scholar
2015,9,19,analytical,warrior
2015,9,20,creative,commander
2015,9,21,resilient,artist
2015,9,22,creative,king
2015,9,23,friendly,commander
2015,9,24,outgoing,warrior
2015,9,25,empathetic,delegate
2015,9,26,resilient,commander
2015,9,27,adventurous,warrior
2015,9,28,adventurous,delegate
2015,9,29,adventurous,pioneer
2015,9,30,analytical,warrior
2015,10,1,analytical,pioneer
2015,10,2,friendly,king
2015,10,3,organized,commander
2015,10,4,outgoing,monk
2015,10,5,adventurous,warrior
2015,10,6,empathetic,king
2015,10,7,adventurous,artist
2015,10,8,adventurous,pioneer
2015,10,9,creative,pioneer
2015,10,10,intelligent,pioneer
2015,10,11,resilient,explorer
2015,10,12,charismatic,philosopher
2015,10,13,analytical,monk
2015,10,14,creative,philosopher
2015,10,15,organized,pioneer
2015,10,16,adventurous,pioneer
2015,10,17,organized,monk
2015,10,18,friendly,king
2015,10,19,adventurous,warrior
2015,10,20,charismatic,delegate
2015,10,21,organized,pioneer
2015,10,22,empathetic,king
2015,10,23,charismatic,explorer
2015,10,24,intelligent,explorer
2015,10,25,charismatic,warrior
2015,10,26,resilient,artist
2015,10,27,creative,artist
2015,10,28,empathetic,explorer
2015,10,29,friendly,artist
2015,10,30,organized,monk
2015,10,31,empathetic,scholar
2015,11,1,intelligent,warrior
2015,11,2,resilient,commander
2015,11,3,analytical,scholar
2015,11,4,outgoing,king
2015,11,5,organized,king
2015,11,6,organized,explorer
2015,11,7,adventurous,commander
2015,11,8,organized,artist
2015,11,9,friendly,philosopher
2015,11,10,adventurous,king
2015,11,11,charismatic,warrior
2015,11,12,intelligent,artist
2015,11,13,intelligent,pioneer
2015,11,14,friendly,delegate
2015,11,15,adventurous,king
2015,11,16,outgoing,delegate
2015,11,17,organized,scholar
2015,11,18,organized,monk
2015,11,19,charismatic,delegate
2015,11,20,organized,warrior
2015,11,21,creative,explorer
2015,11,22,resilient,scholar
2015,11,23,adventurous,warrior
2015,11,24,charismatic,artist
2015,11,25,outgoing,monk
2015,11,26,organized,pioneer
2015,11,27,creative,delegate
2015,11,28,adventurous,pioneer
2015,11,29,adventurous,pioneer
2015,11,30,empathetic,scholar
2015,12,1,empathetic,monk
2015,12,2,friendly,commander
2015,12,3,creative,scholar
2015,12,4,resilient,king
2015,12,5,adventurous,warrior
2015,12,6,empathetic,philosopher
2015,12,7,organized,philosopher
2015,12,8,organized,delegate
2015,12,9,adventurous,explorer
2015,12,10,adventurous,pioneer
2015,12,11,organized,commander
2015,12,12,organized,warrior
2015,12,13,creative,artist
2015,12,14,friendly,explorer
2015,12,15,creative,artist
2015,12,16,creative,delegate
2015,12,17,analytical,explorer
2015,12,18,resilient,pioneer
2015,12,19,empathetic,philosopher
2015,12,20,outgoing,pioneer
2015,12,21,intelligent,warrior
2015,12,22,organized,scholar
2015,12,23,analytical,scholar
2015,12,24,adventurous,monk
2015,12,25,intelligent,artist
2015,12,26,organized,monk
2015,12,27,charismatic,philosopher
2015,12,28,organized,pioneer
2015,12,29,empathetic,delegate
2015,12,30,organized,king
2015,12,31,outgoing,scholar
2016,1,1,intelligent,monk
2016,1,2,charismatic,philosopher
2016,1,3,outgoing,king
2016,1,4,friendly,delegate
2016,1,5,analytical,delegate
2016,1,6,empathetic,scholar
2016,1,7,outgoing,philosopher
2016,1,8,creative,pioneer
2016,1,9,outgoing,delegate
2016,1,10,creative,explorer
2016,1,11,outgoing,commander
2016,1,12,friendly,artist
2016,1,13,analytical,philosopher
2016,1,14,charismatic,pioneer
2016,1,15,resilient,artist
2016,1,16,organized,explorer
2016,1,17,creative,warrior
2016,1,18,organized,warrior
2016,1,19,friendly,commander
2016,1,20,intelligent,king
2016,1,21,friendly,king
2016,1,22,outgoing,philosopher
2016,1,23,outgoing,artist
2016,1,24,creative,artist
2016,1,25,adventurous,explorer
2016,1,26,resilient,monk
2016,1,27,outgoing,philosopher
2016,1,28,friendly,scholar
2016,1,29,intelligent,scholar
2016,1,30,empathetic,commander
2016,1,31,creative,explorer
2016,2,1,analytical,monk
2016,2,2,intelligent,monk
2016,2,3,friendly,king
2016,2,4,empathetic,commander
2016,2,5,outgoing,scholar
2016,2,6,friendly,explorer
2016,2,7,analytical,commander
2016,2,8,organized,commander
2016,2,9,empathetic,artist
2016,2,10,creative,monk
2016,2,11,intelligent,king
2016,2,12,intelligent,warrior
2016,2,13,charismatic,scholar
2016,2,14,organized,monk
2016,2,15,organized,delegate
2016,2,16,analytical,explorer
2016,2,17,adventurous,pioneer
2016,2,18,empathetic,king
2016,2,19,outgoing,explorer
2016,2,20,charismatic,explorer
2016,2,21,creative,scholar
2016,2,22,resilient,monk
2016,2,23,charismatic,scholar
2016,2,24,friendly,warrior
2016,2,25,creative,delegate
2016,2,26,organized,explorer
2016,2,27,organized,warrior
2016,2,28,resilient,commander
2016,2,29,analytical,artist
2016,3,1,empathetic,delegate
2016,3,2,organized,delegate
2016,3,3,empathetic,delegate
2016,3,4,outgoing,delegate
2016,3,5,adventurous,pioneer
2016,3,6,creative,scholar
2016,3,7,organized,delegate
2016,3,8,adventurous,pioneer
2016,3,9,resilient,delegate
2016,3,10,analytical,monk
2016,3,11,outgoing,explorer
2016,3,12,resilient,pioneer
2016,3,13,intelligent,commander
2016,3,14,analytical,artist
2016,3,15,outgoing,delegate
2016,3,16,organized,pioneer
2016,3,17,intelligent,monk
2016,3,18,analytical,artist
2016,3,19,analytical,scholar
2016,3,20,creative,philosopher
2016,3,21,charismatic,warrior
2016,3,22,organized,explorer
2016,3,23,adventurous,monk
2016,3,24,friendly,explorer
2016,3,25,organized,monk
2016,3,26,resilient,king
2016,3,27,creative,pioneer
2016,3,28,resilient,monk
2016,3,29,organized,scholar
2016,3,30,analytical,monk
2016,3,31,adventurous,scholar
2016,4,1,resilient,monk
2016,4,2,charismatic,pioneer
2016,4,3,analytical,commander
2016,4,4,adventurous,delegate
2016,4,5,organized,delegate
2016,4,6,empathetic,king
2016,4,7,adventurous,commander
2016,4,8,outgoing,warrior
2016,4,9,adventurous,philosopher
2016,4,10,adventurous,delegate
2016,4,11,outgoing,warrior
2016,4,12,creative,commander
2016,4,13,creative,philosopher
2016,4,14,adventurous,king
2016,4,15,organized,philosopher
2016,4,16,adventurous,king
2016,4,17,friendly,monk
2016,4,18,friendly,pioneer
2016,4,19,analytical,commander
2016,4,20,organized,king
2016,4,21,organized,king
2016,4,22,friendly,explorer
2016,4,23,outgoing,scholar
2016,4,24,friendly,explorer
2016,4,25,analytical,pioneer
2016,4,26,intelligent,explorer
2016,4,27,outgoing,philosopher
2016,4,28,organized,scholar
2016,4,29,organized,pioneer
2016,4,30,organized,philosopher
2016,5,1,empathetic,king
2016,5,2,organized,philosopher
2016,5,3,outgoing,artist
2016,5,4,intelligent,commander
2016,5,5,creative,pioneer
2016,5,6,outgoing,pioneer
2016,5,7,empathetic,monk
2016,5,8,charismatic,king
2016,5,9,friendly,scholar
2016,5,10,friendly,warrior
2016,5,11,outgoing,commander
2016,5,12,creative,delegate
2016,5,13,empathetic,explorer
2016,5,14,charismatic,delegate
2016,5,15,friendly,monk
2016,5,16,charismatic,warrior
2016,5,17,creative,artist
2016,5,18,resilient,philosopher
2016,5,19,outgoing,artist
2016,5,20,charismatic,king
2016,5,21,organized,artist
2016,5,22,creative,scholar
2016,5,23,outgoing,delegate
2016,5,24,resilient,king
2016,5,25,friendly,king
2016,5,26,empathetic,king
2016,5,27,friendly,philosopher
2016,5,28,resilient,scholar
2016,5,29,resilient,warrior
2016,5,30,intelligent,philosopher
2016,5,31,charismatic,explorer
2016,6,1,friendly,delegate
2016,6,2,resilient,pioneer
2016,6,3,analytical,commander
2016,6,4,adventurous,monk
2016,6,5,creative,philosopher
2016,6,6,outgoing,commander
2016,6,7,analytical,king
2016,6,8,adventurous,warrior
2016,6,9,empathetic,king
2016,6,10,creative,philosopher
2016,6,11,resilient,commander
2016,6,12,creative,warrior
2016,6,13,intelligent,explorer
2016,6,14,analytical,delegate
2016,6,15,charismatic,commander
2016,6,16,analytical,commander
2016,6,17,resilient,commander
2016,6,18,creative,delegate
2016,6,19,friendly,warrior
2016,6,20,adventurous,explorer
2016,6,21,adventurous,philosopher
2016,6,22,creative,delegate
2016,6,23,intelligent,king
2016,6,24,analytical,delegate
2016,6,25,empathetic,pioneer
2016,6,26,adventurous,delegate
2016,6,27,intelligent,warrior
2016,6,28,analytical,explorer
2016,6,29,intelligent,scholar
2016,6,30,outgoing,monk
2016,7,1,adventurous,scholar
2016,7,2,charismatic,commander
2016,7,3,analytical,philosopher
2016,7,4,outgoing,king
2016,7,5,outgoing,warrior
2016,7,6,friendly,delegate
2016,7,7,creative,explorer
2016,7,8,organized,commander
2016,7,9,charismatic,monk
2016,7,10,friendly,scholar
2016,7,11,outgoing,warrior
2016,7,12,adventurous,philosopher
2016,7,13,creative,delegate
2016,7,14,outgoing,king
2016,7,15,charismatic,commander
2016,7,16,outgoing,artist
2016,7,17,empathetic,delegate
2016,7,18,analytical,philosopher
2016,7,19,intelligent,explorer
2016,7,20,empathetic,delegate
2016,7,21,friendly,scholar
2016,7,22,empathetic,explorer
2016,7,23,analytical,philosopher
2016,7,24,outgoing,commander
2016,7,25,creative,philosopher
2016,7,26,analytical,delegate
2016,7,27,friendly,explorer
2016,7,28,empathetic,delegate
2016,7,29,intelligent,delegate
2016,7,30,empathetic,pioneer
2016,7,31,empathetic,warrior
2016,8,1,empathetic,explorer
2016,8,2,charismatic,warrior
2016,8,3,empathetic,philosopher
2016,8,4,organized,philosopher
2016,8,5,analytical,delegate
2016,8,6,organized,monk
2016,8,7,organized,philosopher
2016,8,8,analytical,delegate
2016,8,9,charismatic,commander
2016,8,10,adventurous,artist
2016,8,11,empathetic,commander
2016,8,12,organized,scholar
2016,8,13,charismatic,delegate
2016,8,14,adventurous,monk
2016,8,15,friendly,commander
2016,8,16,resilient,explorer
2016,8,17,organized,king
2016,8,18,outgoing,warrior
2016,8,19,resilient,pioneer
2016,8,20,adventurous,explorer
2016,8,21,charismatic,scholar
2016,8,22,friendly,philosopher
2016,8,23,organized,artist
2016,8,24,organized,explorer
2016,8,25,resilient,warrior
2016,8,26,outgoing,delegate
2016,8,27,organized,explorer
2016,8,28,organized,artist
2016,8,29,resilient,warrior
2016,8,30,resilient,king
2016,8,31,empathetic,scholar
2016,9,1,resilient,artist
2016,9,2,friendly,king
2016,9,3,organized,scholar
2016,9,4,intelligent,explorer
2016,9,5,charismatic,pioneer
2016,9,6,creative,commander
2016,9,7,empathetic,philosopher
2016,9,8,outgoing,warrior
2016,9,9,creative,explorer
2016,9,10,analytical,warrior
2016,9,11,creative,commander
2016,9,12,resilient,philosopher
2016,9,13,friendly,explorer
2016,9,14,outgoing,scholar
2016,9,15,outgoing,delegate
2016,9,16,adventurous,scholar
2016,9,17,empathetic,commander
2016,9,18,empathetic,scholar
2016,9,19,resilient,scholar
2016,9,20,outgoing,delegate
2016,9,21,intelligent,scholar
2016,9,22,empathetic,philosopher
2016,9,23,resilient,philosopher
2016,9,24,adventurous,monk
2016,9,25,charismatic,commander
2016,9,26,friendly,warrior
2016,9,27,empathetic,king
2016,9,28,outgoing,artist
2016,9,29,organized,delegate
2016,9,30,analytical,pioneer
2016,10,1,charismatic,commander
2016,10,2,empathetic,commander
2016,10,3,creative,monk
2016,10,4,organized,explorer
2016,10,5,organized,explorer
2016,10,6,friendly,king
2016,10,7,organized,pioneer
2016,10,8,analytical,philosopher
2016,10,9,empathetic,scholar
2016,10,10,organized,delegate
2016,10,11,analytical,warrior
2016,10,12,adventurous,pioneer
2016,10,13,empathetic,philosopher
2016,10,14,organized,philosopher
2016,10,15,intelligent,king
2016,10,16,charismatic,explorer
2016,10,17,analytical,scholar
2016,10,18,outgoing,scholar
2016,10,19,intelligent,scholar
2016,10,20,friendly,monk
2016,10,21,charismatic,commander
2016,10,22,friendly,delegate
2016,10,23,organized,delegate
2016,10,24,empathetic,king
2016,10,25,resilient,scholar
2016,10,26,creative,scholar
2016,10,27,charismatic,pioneer
2016,10,28,empathetic,king
2016,10,29,friendly,scholar
2016,10,30,creative,commander
2016,10,31,resilient,king
2016,11,1,outgoing,commander
2016,11,2,analytical,delegate
2016,11,3,empathetic,philosopher
2016,11,4,creative,explorer
2016,11,5,outgoing,commander
2016,11,6,analytical,scholar
2016,11,7,organized,explorer
2016,11,8,outgoing,delegate
2016,11,9,outgoing,philosopher
2016,11,10,friendly,warrior
2016,11,11,charismatic,philosopher
2016,11,12,adventurous,warrior
2016,11,13,adventurous,pioneer
2016,11,14,charismatic,monk
2016,11,15,outgoing,explorer
2016,11,16,resilient,explorer
2016,11,17,resilient,king
2016,11,18,resilient,artist
2016,11,19,adventurous,philosopher
2016,11,20,intelligent,monk
2016,11,21,adventurous,delegate
2016,11,22,empathetic,pioneer
2016,11,23,charismatic,king
2016,11,24,resilient,delegate
2016,11,25,friendly,warrior
2016,11,26,resilient,king
2016,11,27,empathetic,philosopher
2016,11,28,intelligent,explorer
2016,11,29,outgoing,commander
2016,11,30,organized,king
2016,12,1,analytical,scholar
2016,12,2,organized,monk
2016,12,3,creative,scholar
2016,12,4,intelligent,scholar
2016,12,5,organized,pioneer
2016,12,6,charismatic,artist
2016,12,7,empathetic,philosopher
2016,12,8,creative,king
2016,12,9,friendly,monk
2016,12,10,organized,scholar
2016,12,11,charismatic,pioneer
2016,12,12,empathetic,explorer
2016,12,13,friendly,philosopher
2016,12,14,empathetic,monk
2016,12,15,organized,explorer
2016,12,16,friendly,warrior
2016,12,17,adventurous,artist
2016,12,18,friendly,explorer
2016,12,19,creative,pioneer
2016,12,20,outgoing,king
2016,12,21,creative,scholar
2016,12,22,creative,monk
2016,12,23,resilient,explorer
2016,12,24,charismatic,artist
2016,12,25,charismatic,delegate
2016,12,26,adventurous,pioneer
2016,12,27,resilient,pioneer
2016,12,28,adventurous,scholar
2016,12,29,empathetic,commander
2016,12,30,intelligent,pioneer
2016,12,31,analytical,philosopher
2017,1,1,empathetic,scholar
2017,1,2,friendly,delegate
2017,1,3,friendly,monk
2017,1,4,creative,commander
2017,1,5,outgoing,king
2017,1,6,charismatic,artist
2017,1,7,creative,commander
2017,1,8,analytical,philosopher
2017,1,9,analytical,explorer
2017,1,10,intelligent,warrior
2017,1,11,organized,philosopher
2017,1,12,organized,monk
2017,1,13,adventurous,artist
2017,1,14,intelligent,explorer
2017,1,15,charismatic,philosopher
2017,1,16,friendly,artist
2017,1,17,outgoing,artist
2017,1,18,friendly,philosopher
2017,1,19,organized,pioneer
2017,1,20,resilient,delegate
2017,1,21,adventurous,monk
2017,1,22,analytical,scholar
2017,1,23,resilient,monk
2017,1,24,analytical,monk
2017,1,25,outgoing,monk
2017,1,26,adventurous,explorer
2017,1,27,resilient,delegate
2017,1,28,friendly,philosopher
2017,1,29,outgoing,delegate
2017,1,30,resilient,scholar
2017,1,31,friendly,warrior
2017,2,1,charismatic,philosopher
2017,2,2,adventurous,commander
2017,2,3,resilient,artist
2017,2,4,adventurous,artist
2017,2,5,resilient,explorer
2017,2,6,adventurous,monk
2017,2,7,outgoing,commander
2017,2,8,analytical,explorer
2017,2,9,intelligent,warrior
2017,2,10,friendly,commander
2017,2,11,outgoing,king
2017,2,12,resilient,artist
2017,2,13,intelligent,commander
2017,2,14,analytical,king
2017,2,15,resilient,commander
2017,2,16,organized,commander
2017,2,17,adventurous,king
2017,2,18,analytical,king
2017,2,19,charismatic,pioneer
2017,2,20,organized,monk
2017,2,21,outgoing,delegate
2017,2,22,empathetic,delegate
2017,2,23,intelligent,artist
2017,2,24,adventurous,pioneer
2017,2,25,intelligent,explorer
2017,2,26,outgoing,king
2017,2,27,analytical,pioneer
2017,2,28,outgoing,warrior
2017,3,1,intelligent,king
2017,3,2,friendly,commander
2017,3,3,intelligent,commander
2017,3,4,adventurous,artist
2017,3,5,empathetic,delegate
2017,3,6,resilient,artist
2017,3,7,friendly,explorer
2017,3,8,analytical,explorer
2017,3,9,creative,philosopher
2017,3,10,analytical,pioneer
2017,3,11,organized,delegate
2017,3,12,organized,king
2017,3,13,creative,philosopher
2017,3,14,friendly,pioneer
2017,3,15,friendly,scholar
2017,3,16,intelligent,philosopher
2017,3,17,intelligent,explorer
2017,3,18,intelligent,explorer
2017,3,19,creative,monk
2017,3,20,intelligent,philosopher
2017,3,21,friendly,commander
2017,3,22,friendly,explorer
2017,3,23,resilient,commander
2017,3,24,charismatic,pioneer
2017,3,25,outgoing,philosopher
2017,3,26,adventurous,delegate
2017,3,27,organized,pioneer
2017,3,28,creative,warrior
2017,3,29,outgoing,explorer
2017,3,30,empathetic,warrior
2017,3,31,charismatic,philosopher
2017,4,1,adventurous,warrior
2017,4,2,organized,scholar
2017,4,3,empathetic,pioneer
2017,4,4,organized,commander
2017,4,5,analytical,commander
2017,4,6,friendly,pioneer
2017,4,7,analytical,king
2017,4,8,analytical,commander
2017,4,9,empathetic,delegate
2017,4,10,creative,pioneer
2017,4,11,resilient,scholar
2017,4,12,outgoing,warrior
2017,4,13,adventurous,scholar
2017,4,14,creative,artist
2017,4,15,resilient,delegate
2017,4,16,adventurous,king
2017,4,17,friendly,monk
2017,4,18,intelligent,monk
2017,4,19,analytical,artist
2017,4,20,intelligent,philosopher
2017,4,21,intelligent,artist
2017,4,22,analytical,scholar
2017,4,23,creative,warrior
2017,4,24,adventurous,delegate
2017,4,25,outgoing,king
2017,4,26,adventurous,warrior
2017,4,27,intelligent,monk
2017,4,28,creative,delegate
2017,4,29,intelligent,monk
2017,4,30,organized,scholar
2017,5,1,creative,monk
2017,5,2,analytical,scholar
2017,5,3,analytical,explorer
2017,5,4,adventurous,philosopher
2017,5,5,friendly,artist
2017,5,6,organized,philosopher
2017,5,7,creative,artist
2017,5,8,intelligent,pioneer
2017,5,9,resilient,king
2017,5,10,charismatic,commander
2017,5,11,friendly,scholar
2017,5,12,resilient,warrior
2017,5,13,analytical,scholar
2017,5,14,analytical,monk
2017,5,15,intelligent,scholar
2017,5,16,empathetic,commander
2017,5,17,analytical,pioneer
2017,5,18,friendly,scholar
2017,5,19,outgoing,delegate
2017,5,20,adventurous,explorer
2017,5,21,creative,commander
2017,5,22,outgoing,monk
2017,5,23,charismatic,explorer
2017,5,24,resilient,artist
2017,5,25,empathetic,scholar
2017,5,26,resilient,warrior
2017,5,27,friendly,warrior
2017,5,28,intelligent,philosopher
2017,5,29,resilient,scholar
2017,5,30,creative,warrior
2017,5,31,intelligent,warrior
2017,6,1,resilient,pioneer
2017,6,2,outgoing,delegate
2017,6,3,organized,monk
2017,6,4,adventurous,artist
2017,6,5,friendly,warrior
2017,6,6,analytical,monk
2017,6,7,friendly,king
2017,6,8,resilient,monk
2017,6,9,friendly,monk
2017,6,10,analytical,delegate
2017,6,11,organized,artist
